Step: 0, Loss: 9.369482040405273
Validation Loss: 8.238917350769043, Perplexity: 3785.43994140625
Step: 100, Loss: 3.5727996826171875
Step: 200, Loss: 2.960719585418701
Step: 300, Loss: 2.5755040645599365
Step: 400, Loss: 2.337094783782959
Step: 500, Loss: 2.106891393661499
Validation Loss: 2.2216944694519043, Perplexity: 9.222945213317871
Step: 600, Loss: 1.9445728063583374
